sample_name,file_name,genome,species_name,species_id,assay,cell_line,target,data_source,file_acc,provided_format_type,description,size,id
encode_3515,ENCFF269JMR.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,SU-DHL-6,H2AFZ,ENCODE,ENCFF269JMR,narrowPeak,H2AFZ Histone ChIP-seq on human SU-DHL-6,1954862,230778b136a668b0b9e0e3d7a94299fa
encode_3516,ENCFF025TCL.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,SU-DHL-6,H2AFZ,ENCODE,ENCFF025TCL,narrowPeak,H2AFZ Histone ChIP-seq on human SU-DHL-6,1306939,92d0b8e8dc1e02f1b67230fec5df643b
encode_3517,ENCFF161CZZ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,upper lobe of left lung,H3K9me3,ENCODE,ENCFF161CZZ,narrowPeak,H3K9me3 Histone ChIP-seq on human upper lobe of left lung,2064811,efd76ccc4a639d10688cadf41a9aa6a6
encode_3518,ENCFF143HAZ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,upper lobe of left lung,H3K9me3,ENCODE,ENCFF143HAZ,narrowPeak,H3K9me3 Histone ChIP-seq on human upper lobe of left lung,782692,14d2d5a416c9bcc689764c5575203f75
encode_3519,ENCFF578SJM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,ZBTB33,ENCODE,ENCFF578SJM,narrowPeak,ZBTB33 TF ChIP-seq on human GM12878,4263863,7c8db7dee7fb23271f820f00a10aa721
encode_3520,ENCFF226JMI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,ZBTB33,ENCODE,ENCFF226JMI,narrowPeak,ZBTB33 TF ChIP-seq on human GM12878,5412960,db9ec750dc03337ef80cdfb30b3b73af
encode_3521,ENCFF773OQL.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,ZBTB33,ENCODE,ENCFF773OQL,narrowPeak,ZBTB33 TF ChIP-seq on human GM12878,49529,e74a81b2b23b68a64896572f12e1f407
encode_3522,ENCFF467OPY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,ZBTB33,ENCODE,ENCFF467OPY,narrowPeak,ZBTB33 TF ChIP-seq on human GM12878,4165986,5a4dc4ec9c2e07c0e5ead50f8c184fd0
encode_3523,ENCFF362VQO.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,ZBTB33,ENCODE,ENCFF362VQO,narrowPeak,ZBTB33 TF ChIP-seq on human GM12878,45318,17029d37b435e332c48c2adcc18042da
encode_3524,ENCFF313CBQ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,esophagus muscularis mucosa,H3K9me3,ENCODE,ENCFF313CBQ,narrowPeak,H3K9me3 Histone ChIP-seq on human esophagus muscularis mucosa,1449044,a3d8016ab1005095755fce015a4f0330
encode_3525,ENCFF727CAX.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,esophagus muscularis mucosa,H3K9me3,ENCODE,ENCFF727CAX,narrowPeak,H3K9me3 Histone ChIP-seq on human esophagus muscularis mucosa,2997737,7bec413497aac755a7edc2ee050d2c55
encode_3526,ENCFF708VFT.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,esophagus muscularis mucosa,H3K9me3,ENCODE,ENCFF708VFT,narrowPeak,H3K9me3 Histone ChIP-seq on human esophagus muscularis mucosa,1825498,8e6dc5bdf28940222439e171ed421615
encode_3527,ENCFF351BSG.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,esophagus muscularis mucosa,H3K9me3,ENCODE,ENCFF351BSG,narrowPeak,H3K9me3 Histone ChIP-seq on human esophagus muscularis mucosa,1197139,f001051cff039fbbdee75eb11940f345
encode_3528,ENCFF590JCR.bed.gz,hg38,Homo sapiens,9606,DNase-seq,Ishikawa,,ENCODE,ENCFF590JCR,bed3+,DNase-seq on human Ishikawa,99234,
encode_3529,ENCFF317NDF.bed.gz,hg38,Homo sapiens,9606,DNase-seq,Ishikawa,,ENCODE,ENCFF317NDF,broadPeak,DNase-seq on human Ishikawa,10114,1e786057d6e3e6dcb378d74152a032b2
encode_3530,ENCFF560VQJ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,Ishikawa,,ENCODE,ENCFF560VQJ,narrowPeak,DNase-seq on human Ishikawa,6519,904affa1d3cc740e64fd91c7f13a33c3
encode_3531,ENCFF947UBJ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,Ishikawa,,ENCODE,ENCFF947UBJ,broadPeak,DNase-seq on human Ishikawa,10135,b7370cfe58fc71a5a3f08f40f61bba58
encode_3532,ENCFF373KJM.bed.gz,hg38,Homo sapiens,9606,DNase-seq,Ishikawa,,ENCODE,ENCFF373KJM,narrowPeak,DNase-seq on human Ishikawa,6536,ef8ca90f16cd704fa15c85a98bfac7e6
encode_3533,ENCFF215SED.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HCT116,YY1,ENCODE,ENCFF215SED,narrowPeak,YY1 TF ChIP-seq on human HCT116,4588381,653adcfe9a03764b1b80bb74438fd565
encode_3534,ENCFF334GBG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HCT116,YY1,ENCODE,ENCFF334GBG,narrowPeak,YY1 TF ChIP-seq on human HCT116,1735619,a47aa5b57de5ad409cb7dd1a92e31888
encode_3535,ENCFF323NFA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HCT116,YY1,ENCODE,ENCFF323NFA,narrowPeak,YY1 TF ChIP-seq on human HCT116,4876257,6e0993ead59df0c82fa069a15305d866
encode_3536,ENCFF094BQZ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HCT116,YY1,ENCODE,ENCFF094BQZ,narrowPeak,YY1 TF ChIP-seq on human HCT116,298740,bef71a85e2e2a516dea96683a18dcc91
encode_3537,ENCFF279EVE.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HCT116,YY1,ENCODE,ENCFF279EVE,narrowPeak,YY1 TF ChIP-seq on human HCT116,122383,f755c9405c7aad054ca182a6fbae343c
encode_3538,ENCFF342GOJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,H1,MAFK,ENCODE,ENCFF342GOJ,narrowPeak,MAFK TF ChIP-seq on human H1,4355246,6dc26674f4be9401900277a31f7e1672
encode_3539,ENCFF308LQX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,H1,MAFK,ENCODE,ENCFF308LQX,narrowPeak,MAFK TF ChIP-seq on human H1,4658076,3d15d42d4ebd40baf310ee56b9e3db47
encode_3540,ENCFF403WRI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,H1,MAFK,ENCODE,ENCFF403WRI,narrowPeak,MAFK TF ChIP-seq on human H1,5174053,2f282b3ad015a3c33854ffe68f18a4d9
encode_3541,ENCFF712RIS.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,H1,MAFK,ENCODE,ENCFF712RIS,narrowPeak,MAFK TF ChIP-seq on human H1,235179,cbd0aeadc856f0523f4816b403c3bf62
encode_3542,ENCFF654TPM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,H1,MAFK,ENCODE,ENCFF654TPM,narrowPeak,MAFK TF ChIP-seq on human H1,163959,b392aab50780ccb35d28cd7c959d8d34
encode_3543,ENCFF079UMY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,cardiac fibroblast,CTCF,ENCODE,ENCFF079UMY,narrowPeak,CTCF TF ChIP-seq on human cardiac fibroblast,4280668,4b7816a6b272273123e32ca56feb7a9b
encode_3544,ENCFF243AGG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,cardiac fibroblast,CTCF,ENCODE,ENCFF243AGG,narrowPeak,CTCF TF ChIP-seq on human cardiac fibroblast,690249,1bc35f24adee968882c68dece11af7e1
encode_3545,ENCFF350MLL.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,AG04450,H3K27ac,ENCODE,ENCFF350MLL,narrowPeak,H3K27ac Histone ChIP-seq on human AG04450,2569509,bb5448c35b52457a588d688165f5e724
encode_3546,ENCFF645LAB.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,AG04450,H3K27ac,ENCODE,ENCFF645LAB,narrowPeak,H3K27ac Histone ChIP-seq on human AG04450,1569255,1d65373e81fc4c4f1b93099853e3a899
encode_3547,ENCFF267MON.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,AG09309,CTCF,ENCODE,ENCFF267MON,narrowPeak,CTCF TF ChIP-seq on human AG09309,3899867,74e1bf510c4dac910b12448399168e5d
encode_3548,ENCFF623IIJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,AG09309,CTCF,ENCODE,ENCFF623IIJ,narrowPeak,CTCF TF ChIP-seq on human AG09309,4037916,ba6d74b536925d06faaadb1f7e15df77
encode_3549,ENCFF117SCL.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,AG09309,CTCF,ENCODE,ENCFF117SCL,narrowPeak,CTCF TF ChIP-seq on human AG09309,2496352,ff8a818b884f10d97c5f36b26effb20c
encode_3550,ENCFF419OQC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,AG09309,CTCF,ENCODE,ENCFF419OQC,narrowPeak,CTCF TF ChIP-seq on human AG09309,643736,349eeee9ccb810a21cfdd8318eeb1aed
encode_3551,ENCFF826NCK.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,AG09309,CTCF,ENCODE,ENCFF826NCK,narrowPeak,CTCF TF ChIP-seq on human AG09309,703156,f631ae156e3b9a8a3388a706ad68b315
encode_3552,ENCFF220PLV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,MAX,ENCODE,ENCFF220PLV,narrowPeak,MAX TF ChIP-seq on human HepG2,4700794,90af3a49f0eeb6c285944e1d8f1b57e1
encode_3553,ENCFF699DHK.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,MAX,ENCODE,ENCFF699DHK,narrowPeak,MAX TF ChIP-seq on human HepG2,4991690,deac22a005b1da744cc9cca9253ad183
encode_3554,ENCFF165OFI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,MAX,ENCODE,ENCFF165OFI,narrowPeak,MAX TF ChIP-seq on human HepG2,5653366,951b0154d86989c5448ab97df8d592c3
encode_3555,ENCFF238MIV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,MAX,ENCODE,ENCFF238MIV,narrowPeak,MAX TF ChIP-seq on human HepG2,232642,2b8495d7674fa96e24e61e79fbae13a8
encode_3556,ENCFF140PUO.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,MAX,ENCODE,ENCFF140PUO,narrowPeak,MAX TF ChIP-seq on human HepG2,268470,21f36706a8b2e81b1526299daf895ec2
encode_3558,ENCFF216NPA.bed.gz,hg38,Homo sapiens,9606,DNase-seq,cardiac muscle cell,,ENCODE,ENCFF216NPA,broadPeak,DNase-seq on human cardiac muscle cell,3077510,355d0dae51e7031e776573113a4b2280
encode_3559,ENCFF054OJL.bed.gz,hg38,Homo sapiens,9606,DNase-seq,cardiac muscle cell,,ENCODE,ENCFF054OJL,narrowPeak,DNase-seq on human cardiac muscle cell,2177018,522a9eb8760234e20de495ed84742773
encode_3561,ENCFF180PHF.bed.gz,hg38,Homo sapiens,9606,DNase-seq,cardiac muscle cell,,ENCODE,ENCFF180PHF,broadPeak,DNase-seq on human cardiac muscle cell,1791355,098b882ac9d6d365a98c2124c0a37bde
encode_3562,ENCFF998UGK.bed.gz,hg38,Homo sapiens,9606,DNase-seq,cardiac muscle cell,,ENCODE,ENCFF998UGK,narrowPeak,DNase-seq on human cardiac muscle cell,1234767,219a1862d40fea9f904f20a1cf42c831
encode_3563,ENCFF454UQD.bed.gz,hg38,Homo sapiens,9606,DNase-seq,cardiac muscle cell,,ENCODE,ENCFF454UQD,broadPeak,DNase-seq on human cardiac muscle cell,3012968,37dead0ee5f94f611a18a57793745b39
encode_3564,ENCFF091NZM.bed.gz,hg38,Homo sapiens,9606,DNase-seq,cardiac muscle cell,,ENCODE,ENCFF091NZM,broadPeak,DNase-seq on human cardiac muscle cell,1761409,acc89b705354cd4a79a781dc27355f70
encode_3565,ENCFF150HWX.bed.gz,hg38,Homo sapiens,9606,DNase-seq,cardiac muscle cell,,ENCODE,ENCFF150HWX,narrowPeak,DNase-seq on human cardiac muscle cell,2178635,5767b10cb8e81230b2f08764dd3867a1
encode_3566,ENCFF447FRQ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,cardiac muscle cell,,ENCODE,ENCFF447FRQ,narrowPeak,DNase-seq on human cardiac muscle cell,1236825,17a8e3824cb7e67acaa2e8909e9f7225
encode_3567,ENCFF522FHZ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,RAD21,ENCODE,ENCFF522FHZ,narrowPeak,RAD21 TF ChIP-seq on human A549,4642902,cb90cba2f0c5c96691503cde61ec06f3
encode_3568,ENCFF236CJA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,RAD21,ENCODE,ENCFF236CJA,narrowPeak,RAD21 TF ChIP-seq on human A549,4583562,6e228866d6a4d3fd100bb9fc913cfe9c
encode_3569,ENCFF601AAB.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,RAD21,ENCODE,ENCFF601AAB,narrowPeak,RAD21 TF ChIP-seq on human A549,4959977,10e7b05aad3df0f0228727ec9abe0837
encode_3570,ENCFF660KIF.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,RAD21,ENCODE,ENCFF660KIF,narrowPeak,RAD21 TF ChIP-seq on human A549,434451,07311eb9ae291e342baf461d5c9ff915
encode_3571,ENCFF897QCA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,RAD21,ENCODE,ENCFF897QCA,narrowPeak,RAD21 TF ChIP-seq on human A549,450126,7890031ba7682ea0d85dd398a4a0c49a
encode_3572,ENCFF771DKC.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,uterus,H3K4me3,ENCODE,ENCFF771DKC,narrowPeak,H3K4me3 Histone ChIP-seq on human uterus,718218,2c97e88937919a5d66df17402008f7c9
encode_3573,ENCFF928ZDT.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,uterus,H3K4me3,ENCODE,ENCFF928ZDT,narrowPeak,H3K4me3 Histone ChIP-seq on human uterus,526829,07464c25df2e1a6e851f806d5c476d67
encode_3574,ENCFF455WPM.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,uterus,H3K4me3,ENCODE,ENCFF455WPM,narrowPeak,H3K4me3 Histone ChIP-seq on human uterus,577783,48637d313611e08c2afc0eaaa2cd6d2d
encode_3575,ENCFF141BCE.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,uterus,H3K4me3,ENCODE,ENCFF141BCE,narrowPeak,H3K4me3 Histone ChIP-seq on human uterus,581986,743c677971d330b6caf42a03d19917c7
encode_3576,ENCFF462FSG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12873,CTCF,ENCODE,ENCFF462FSG,narrowPeak,CTCF TF ChIP-seq on human GM12873,2716822,2ce1eb3bb0c6ff56f968e4e69f5ffe4b
encode_3577,ENCFF345DET.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12873,CTCF,ENCODE,ENCFF345DET,narrowPeak,CTCF TF ChIP-seq on human GM12873,4502468,e4ad2b9739c38a6076ba3fd0690a0adc
encode_3578,ENCFF106MKA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12873,CTCF,ENCODE,ENCFF106MKA,narrowPeak,CTCF TF ChIP-seq on human GM12873,4739887,3ae7206023d46db45bf8b65d3c49a160
encode_3579,ENCFF116XHX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12873,CTCF,ENCODE,ENCFF116XHX,narrowPeak,CTCF TF ChIP-seq on human GM12873,840534,075bb0722799d1cb37038d6f65669870
encode_3580,ENCFF913EEI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12873,CTCF,ENCODE,ENCFF913EEI,narrowPeak,CTCF TF ChIP-seq on human GM12873,867803,c2c9a14ef8d5fdfa0658de4001d60e31
encode_3585,ENCFF591NSJ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF591NSJ,broadPeak,"DNase-seq on human Jurkat, Clone E6-1",2028601,b8020f5f55a8c4ea8f442708eea3bbf3
encode_3586,ENCFF785KPP.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF785KPP,narrowPeak,"DNase-seq on human Jurkat, Clone E6-1",1312176,6499fa80663ee5fcd456ea71cc248643
encode_3588,ENCFF361FEQ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF361FEQ,broadPeak,"DNase-seq on human Jurkat, Clone E6-1",1184459,fd647db640aa13f036e9064bc899e12f
encode_3589,ENCFF552VOA.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF552VOA,narrowPeak,"DNase-seq on human Jurkat, Clone E6-1",771869,8ec56139765b19bc16929649faf64cec
encode_3590,ENCFF804KZV.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF804KZV,narrowPeak,"DNase-seq on human Jurkat, Clone E6-1",1283530,7270b207f380a5b98cfbfad9f8ff39cf
encode_3591,ENCFF922DZR.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF922DZR,broadPeak,"DNase-seq on human Jurkat, Clone E6-1",1711252,db32b292011c47a531868898ae244a23
encode_3592,ENCFF530MVR.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF530MVR,broadPeak,"DNase-seq on human Jurkat, Clone E6-1",1000805,8c5971114a064ac10d93d1a63f9fcd57
encode_3593,ENCFF272GVK.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF272GVK,narrowPeak,"DNase-seq on human Jurkat, Clone E6-1",752063,89db5acebfed392aef611feb311733f9
encode_3594,ENCFF488DKN.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF488DKN,broadPeak,"DNase-seq on human Jurkat, Clone E6-1",1971514,2eb969bc3c28410e42590786ab0a5599
encode_3595,ENCFF959PTC.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF959PTC,narrowPeak,"DNase-seq on human Jurkat, Clone E6-1",1316501,346e62e9cf4b5fdf2795395593c0aa5c
encode_3596,ENCFF446JFM.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF446JFM,broadPeak,"DNase-seq on human Jurkat, Clone E6-1",1162611,7ee20615b89d0b82825e3b5ec21af900
encode_3597,ENCFF289FSB.bed.gz,hg38,Homo sapiens,9606,DNase-seq,"Jurkat, Clone E6-1",,ENCODE,ENCFF289FSB,narrowPeak,"DNase-seq on human Jurkat, Clone E6-1",773600,09bdeeb8a6f553faec019f2748abfa24
encode_3598,ENCFF354CGD.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,parathyroid adenoma,H3K9me3,ENCODE,ENCFF354CGD,narrowPeak,H3K9me3 Histone ChIP-seq on human parathyroid adenoma,817175,aad952772d32f20c15fa0fc4b08f886d
encode_3599,ENCFF038HXZ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,parathyroid adenoma,H3K9me3,ENCODE,ENCFF038HXZ,narrowPeak,H3K9me3 Histone ChIP-seq on human parathyroid adenoma,69714,595f75225815bebbf294dad6e206927d
encode_3600,ENCFF371IMA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ZBED1,ENCODE,ENCFF371IMA,narrowPeak,ZBED1 TF ChIP-seq on human K562,6372209,517a635ceb3ddcb8b8d9cdc2d3cfb38b
encode_3601,ENCFF938QIC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ZBED1,ENCODE,ENCFF938QIC,narrowPeak,ZBED1 TF ChIP-seq on human K562,6955462,10142405f2d05675232c82dd0da7557a
encode_3602,ENCFF086AMQ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ZBED1,ENCODE,ENCFF086AMQ,narrowPeak,ZBED1 TF ChIP-seq on human K562,6468341,7e199e21b9ce449550a348e640fe0599
encode_3603,ENCFF619KWZ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ZBED1,ENCODE,ENCFF619KWZ,narrowPeak,ZBED1 TF ChIP-seq on human K562,93920,0c31e0b8410e6d2637243bac159354ec
encode_3604,ENCFF388TYU.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ZBED1,ENCODE,ENCFF388TYU,narrowPeak,ZBED1 TF ChIP-seq on human K562,108938,151555ca52c222bea5ba94e3a2d4d4ec
encode_3605,ENCFF078SOE.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,TARDBP,ENCODE,ENCFF078SOE,narrowPeak,TARDBP TF ChIP-seq on human GM12878,5208687,c3df35bd4cc4b0dfa11afe1c0d1f6a3f
encode_3606,ENCFF043AHC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,TARDBP,ENCODE,ENCFF043AHC,narrowPeak,TARDBP TF ChIP-seq on human GM12878,5583086,4596467aa9cbe1571c0aae00ea579f3f
encode_3607,ENCFF938YLS.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,TARDBP,ENCODE,ENCFF938YLS,narrowPeak,TARDBP TF ChIP-seq on human GM12878,6275342,455184afe65920c8b569ae974cd59ee0
encode_3608,ENCFF887EVV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,TARDBP,ENCODE,ENCFF887EVV,narrowPeak,TARDBP TF ChIP-seq on human GM12878,99422,e9e4a697655d43e27676fdd58078a138
encode_3609,ENCFF871LZM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,TARDBP,ENCODE,ENCFF871LZM,narrowPeak,TARDBP TF ChIP-seq on human GM12878,122416,370aa65052914263fdb4530d3d3a851e
encode_3610,ENCFF148KVE.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,endometrial microvascular endothelial cells,,ENCODE,ENCFF148KVE,tss_peak,RAMPAGE on human endometrial microvascular endothelial cells,510733,75a26655fa5ad4bb9ca73c09e1cd2988
encode_3611,ENCFF373PSA.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,endometrial microvascular endothelial cells,,ENCODE,ENCFF373PSA,tss_peak,RAMPAGE on human endometrial microvascular endothelial cells,554357,1e9894111246b26288c2274ad9c45d5a
encode_3612,ENCFF252LHK.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,endometrial microvascular endothelial cells,,ENCODE,ENCFF252LHK,idr_peak,RAMPAGE on human endometrial microvascular endothelial cells,190862,0eaf183522d225be3fb9645e92c99a2e
encode_3613,ENCFF543KDK.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,NR3C1,ENCODE,ENCFF543KDK,narrowPeak,NR3C1 TF ChIP-seq on human A549,3454505,665fab0306d4c3c917972e473970f22a
encode_3614,ENCFF711MZF.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,NR3C1,ENCODE,ENCFF711MZF,narrowPeak,NR3C1 TF ChIP-seq on human A549,173541,1087e454b8e7d75a6d608de668b997f7
encode_3615,ENCFF533AHM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,NR3C1,ENCODE,ENCFF533AHM,narrowPeak,NR3C1 TF ChIP-seq on human A549,3893851,b2337f0cbdf831d8a28a0f76c4d42d91
encode_3616,ENCFF846XTY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,NR3C1,ENCODE,ENCFF846XTY,narrowPeak,NR3C1 TF ChIP-seq on human A549,1380086,e56472cc355667b3c8ddcb2888c13a1f
encode_3617,ENCFF567LEJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,A549,NR3C1,ENCODE,ENCFF567LEJ,narrowPeak,NR3C1 TF ChIP-seq on human A549,134593,1a71b17cf85310b81dfc1c52ec19002e
encode_3618,ENCFF129TKF.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SH-SY5Y,GATA3,ENCODE,ENCFF129TKF,narrowPeak,GATA3 TF ChIP-seq on human SH-SY5Y,5085639,9ec26fb5c93ba86a9e69378f5a33a898
encode_3619,ENCFF508HKR.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SH-SY5Y,GATA3,ENCODE,ENCFF508HKR,narrowPeak,GATA3 TF ChIP-seq on human SH-SY5Y,5912842,2e8ce3313a7ef20e8d85aac1d87b1120
encode_3620,ENCFF626MUS.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SH-SY5Y,GATA3,ENCODE,ENCFF626MUS,narrowPeak,GATA3 TF ChIP-seq on human SH-SY5Y,343622,c3036689456fc3396fb980acea8e6fea
encode_3621,ENCFF684MET.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SH-SY5Y,GATA3,ENCODE,ENCFF684MET,narrowPeak,GATA3 TF ChIP-seq on human SH-SY5Y,6347296,722ce16c26d2bde48139a169b6456cf6
encode_3622,ENCFF452QMO.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SH-SY5Y,GATA3,ENCODE,ENCFF452QMO,narrowPeak,GATA3 TF ChIP-seq on human SH-SY5Y,328186,fc5f736b6bfb981ea945411ed9426032
encode_3624,ENCFF819EPB.bed.gz,hg38,Homo sapiens,9606,DNase-seq,GM12891,,ENCODE,ENCFF819EPB,broadPeak,DNase-seq on human GM12891,1360497,177930d1d67667fd856319e9ad38e971
encode_3625,ENCFF758ZIM.bed.gz,hg38,Homo sapiens,9606,DNase-seq,GM12891,,ENCODE,ENCFF758ZIM,narrowPeak,DNase-seq on human GM12891,986049,3c3a1068f6fd84610ac76724f112aebe
encode_3626,ENCFF030PKK.bed.gz,hg38,Homo sapiens,9606,DNase-seq,GM12891,,ENCODE,ENCFF030PKK,broadPeak,DNase-seq on human GM12891,1353786,9bd93806c345f52c4390a4910c85f9d6
encode_3627,ENCFF150GJA.bed.gz,hg38,Homo sapiens,9606,DNase-seq,GM12891,,ENCODE,ENCFF150GJA,narrowPeak,DNase-seq on human GM12891,987927,d900102802bd380a70762609b990cc92
encode_3628,ENCFF343MTL.bed.gz,hg38,Homo sapiens,9606,CAGE,HeLa-S3,,ENCODE,ENCFF343MTL,tss_peak,CAGE on human HeLa-S3,404931,5852673b0cf65ede975cdc2525a33162
encode_3629,ENCFF442AJX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,AG04450,CTCF,ENCODE,ENCFF442AJX,narrowPeak,CTCF TF ChIP-seq on human AG04450,4163156,70ea506d70fd2571cd32308b2d76af73
encode_3630,ENCFF602PDJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,AG04450,CTCF,ENCODE,ENCFF602PDJ,narrowPeak,CTCF TF ChIP-seq on human AG04450,4277026,8d26722bc46a886b3b67653b41170b07
encode_3631,ENCFF105QGH.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,AG04450,CTCF,ENCODE,ENCFF105QGH,narrowPeak,CTCF TF ChIP-seq on human AG04450,4728021,2b9f39bee2f8e4175f15f1537d66ea11
